OSEBuildingID,CouncilDistrictCode,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),NumberofFloors,YearBuilt,Longitude,BuildingType,PrimaryPropertyType,Neighborhood,DefaultData,Latitude,ComplianceStatus,NumberofBuildings,TotalGHGEmissions,ListOfAllPropertyUseTypes,LargestPropertyUseTypeGFA,LargestPropertyUseType,ENERGYSTARScore,Electricity,NaturalGas,SteamUse,OtherFuelUse,SiteEnergyUse(kBtu)
224,1.0,67745.0,0.0,67745.0,1.0,1965.0,-122.3665837,NonResidential,Retail Store,DELRIDGE,No,47.521928705,Compliant,1.0,368.885,Retail Store,67782.0,Retail Store,34.0,0.3001515391150363,0.6998551129391074,0.0,0.0,9395594.0
225,1.0,367884.0,0.0,367884.0,2.0,2010.0,-122.36588280000001,SPS-District K-12,K-12 School,DELRIDGE,No,47.529412105000006,Compliant,1.0,272.08500000000004,K-12 School,367884.0,K-12 School,95.0,0.6702806038989526,0.32973333866575283,0.0,0.0,12264601.5
226,1.0,46797.0,0.0,46797.0,1.0,1958.0,-122.3707087,SPS-District K-12,K-12 School,DELRIDGE,Yes,47.517846985000006,Error - Correct Default Data,1.0,67.83500000000001,K-12 School,46797.0,K-12 School,86.0,0.4136800432952761,0.5863287341297885,0.0,0.0,1993751.0
228,6.0,56000.0,0.0,56000.0,3.0,1973.0,-122.39627185,NonResidential,Other,BALLARD,No,47.677692065,Compliant,1.0,56.475,Other,56000.0,Other,,0.4723356239504265,0.527674219321122,0.0,0.0,1803262.25
229,2.0,67371.0,0.0,67371.0,2.0,2004.0,-122.276844585,SPS-District K-12,K-12 School,SOUTHEAST,Yes,47.541856555,Error - Correct Default Data,1.0,44.58,K-12 School,67371.0,K-12 School,92.0,0.691515479895307,0.3084990290874183,0.0,0.0,2102146.0
230,1.0,52088.0,0.0,52088.0,2.0,1969.0,-122.37736609999999,NonResidential,Self-Storage Facility,SOUTHWEST,No,47.54507042,Compliant,1.0,44.265,Self-Storage Facility,52088.0,Self-Storage Facility,,0.40283240836409034,0.5971763658935636,0.0,0.0,1282159.75
231,4.0,127776.0,0.0,127776.0,3.0,2010.0,-122.33780485,SPS-District K-12,K-12 School,LAKE UNION,Yes,47.6571451,Error - Correct Default Data,1.0,68.52,K-12 School,127776.0,K-12 School,78.0,0.8196851480545954,0.18033158953668452,0.0,0.0,4480931.5
232,3.0,123920.0,30000.0,93920.0,5.0,1998.0,-122.32905980000001,NonResidential,Hotel,LAKE UNION,No,47.629712135,Compliant,1.0,299.515,"Hotel, Parking, Swimming Pool",123920.0,Hotel,80.5,0.4430823831721677,0.5569267239780905,0.0,0.0,9168620.0
233,3.0,54000.0,0.0,54000.0,1.0,1900.0,-122.3366096,Nonresidential COS,Other,LAKE UNION,No,47.62759203,Compliant,1.0,223.655,Museum,43000.0,Museum,,0.49989904158694,0.5001108997604539,0.0,0.0,7443659.0
234,7.0,50292.0,0.0,50292.0,2.0,1926.0,-122.34084049999998,Nonresidential COS,Warehouse,MAGNOLIA / QUEEN ANNE,No,47.626213705,Compliant,1.0,3.995,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",42345.0,Non-Refrigerated Warehouse,,1.0000255798903883,0.0,0.0,0.0,572959.84375
235,7.0,207656.0,54341.0,153315.0,7.0,1998.0,-122.3405116,NonResidential,Hotel,MAGNOLIA / QUEEN ANNE,No,47.627680014999996,Compliant,1.0,326.21000000000004,Hotel,141591.0,Hotel,76.5,0.5056368604483278,0.494373592679232,0.0,0.0,10953659.5
237,6.0,67235.0,0.0,67235.0,2.0,1999.0,-122.37300245,SPS-District K-12,K-12 School,BALLARD,Yes,47.68363078,Error - Correct Default Data,1.0,46.59,K-12 School,67235.0,K-12 School,87.0,0.7166963385219237,0.2833194193010959,0.0,0.0,2324242.375
238,5.0,88073.5,0.0,88073.5,2.0,1957.0,-122.3408045,Nonresidential COS,Small- and Mid-Sized Office,NORTHWEST,No,47.700099765000004,Compliant,1.0,171.25,"Data Center, Distribution Center, Office, Other, Parking",57968.0,Office,40.0,0.7524157604952123,0.2475996000877594,0.0,0.0,9309542.5
239,1.0,58118.0,0.0,58118.0,3.0,1991.0,-122.38849815,SPS-District K-12,K-12 School,SOUTHWEST,Yes,47.540258645,Error - Correct Default Data,1.0,19.575,K-12 School,59014.0,K-12 School,97.0,0.8448269622792217,0.1551906352818827,0.0,0.0,1385135.125
241,5.0,64893.0,0.0,64893.0,4.0,1968.0,-122.33226465000001,NonResidential,Hotel,NORTHWEST,No,47.70919709499999,Compliant,1.0,207.28,Hotel,64893.0,Hotel,71.5,0.4178838850604841,0.5821245201482647,0.0,0.0,6127153.0
242,5.0,52792.0,0.0,52792.0,2.0,1989.0,-122.3211725,SPS-District K-12,K-12 School,NORTH,No,47.69821523,Missing Data,1.0,4.28,K-12 School,55480.0,K-12 School,98.0,1.0000415549707078,0.0,0.0,0.0,613645.0
243,2.0,70762.0,0.0,70762.0,1.0,1925.0,-122.29616870000001,SPS-District K-12,K-12 School,GREATER DUWAMISH,Yes,47.538228515,Error - Correct Default Data,1.0,153.92000000000002,K-12 School,70762.0,K-12 School,91.0,0.13080688055009168,0.8691954132316647,0.0,0.0,3269709.5
244,7.0,50507.0,0.0,50507.0,3.0,1900.0,-122.335181,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.601054000000005,Compliant,1.0,27.41,"Office, Restaurant, Self-Storage Facility",34416.0,Office,80.5,0.7803878366046196,0.2196273743870458,0.0,0.0,1602459.625
247,2.0,179161.0,0.0,179161.0,2.0,1924.0,-122.329804,Nonresidential COS,Distribution Center,GREATER DUWAMISH,No,47.571624235,Compliant,1.0,97.69,"Data Center, Distribution Center, Office, Other",117476.0,Distribution Center,,0.9329530222848358,0.06706691509222351,0.0,0.0,9705389.0
248,2.0,54320.0,0.0,54320.0,2.0,1965.0,-122.329804,Nonresidential COS,Warehouse,GREATER DUWAMISH,No,47.571624235,Compliant,1.0,28.045,"Non-Refrigerated Warehouse, Office, Other, Other - Services",40831.0,Non-Refrigerated Warehouse,,1.0000209744571196,0.0,0.0,0.0,4022750.125
250,2.0,168449.0,14567.0,153882.0,9.0,2005.0,-122.33370479999999,NonResidential,Hotel,GREATER DUWAMISH,No,47.592704995000005,Compliant,1.0,395.2,"Food Service, Hotel, Parking",135006.0,Hotel,62.5,0.488220099450355,0.5117901160641093,0.0,0.0,12921522.5
257,1.0,79600.0,0.0,79600.0,4.0,1916.0,-122.3567521,NonResidential,Warehouse,GREATER DUWAMISH,No,47.574854560000006,Compliant,0.5,14.635,Non-Refrigerated Warehouse,79600.0,Non-Refrigerated Warehouse,44.5,1.0000175662648636,0.0,0.0,0.0,2099194.125
260,4.0,241066.0,0.0,241066.0,4.0,1997.0,-122.33948219999999,SPS-District K-12,K-12 School,LAKE UNION,Yes,47.660012995,Error - Correct Default Data,1.0,267.25,K-12 School,241066.0,K-12 School,76.5,0.41145379084615114,0.5885551478109101,0.0,0.0,7831154.0
263,5.0,419848.0,335109.0,84739.0,6.0,2008.0,-122.325063105,NonResidential,Other,NORTH,No,47.70264325,Compliant,1.0,163.2,"Fast Food Restaurant, Medical Office, Movie Theater, Parking, Retail Store",335109.0,Parking,,0.7710417245568486,0.22897460826479457,0.0,0.0,9306414.0
264,7.0,110785.0,19589.5,91195.5,4.0,2002.0,-122.35760156500001,NonResidential,Mixed Use Property,MAGNOLIA / QUEEN ANNE,No,47.62391213,Compliant,1.0,92.22,"Financial Office, Multifamily Housing, Parking, Retail Store, Supermarket/Grocery Store",58563.0,Multifamily Housing,,0.9622659141260483,0.037754117340361736,0.0,0.0,10583349.0
265,7.0,116947.0,0.0,116947.0,7.0,2003.0,-122.34154105,Multifamily MR (5-9),Mid-Rise Multifamily,DOWNTOWN,No,47.61315442,Compliant,1.0,271.46000000000004,"Multifamily Housing, Office, Other - Lodging/Residential, Retail Store",81740.0,Multifamily Housing,,0.5546893005006904,0.44532215427915856,0.0,0.0,9864877.5
266,1.0,52134.0,0.0,52134.0,4.0,2007.0,-122.376171,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,Yes,47.54423839,Compliant,1.0,8.45,Multifamily Housing,52134.0,Multifamily Housing,85.0,1.0000412353789656,0.0,0.0,0.0,1212551.0
273,1.0,71714.0,0.0,71714.0,1.0,1999.0,-122.3484934,SPS-District K-12,K-12 School,DELRIDGE,Yes,47.52539102,Error - Correct Default Data,1.0,33.255,K-12 School,71714.0,K-12 School,88.0,0.8373849402754795,0.16263203588324668,0.0,0.0,2297339.5
274,4.0,75397.0,8161.0,67236.0,3.0,1991.0,-122.34225384999999,NonResidential,Warehouse,LAKE UNION,No,47.650956820000005,Compliant,1.0,9.145,"Non-Refrigerated Warehouse, Parking",67236.0,Non-Refrigerated Warehouse,91.0,0.7789713204427596,0.22104428406349322,0.0,0.0,532698.6875
278,2.0,102796.0,12611.0,90185.0,5.0,1999.0,-122.3218733,NonResidential,Senior Care Community,DOWNTOWN,No,47.59626259,Compliant,1.0,195.62,"K-12 School, Medical Office, Office, Restaurant, Retail Store, Senior Care Community",55259.0,Senior Care Community,,0.7419825246609248,0.25803325261831667,0.0,0.0,10363003.5
279,1.0,208981.0,0.0,208981.0,2.0,2002.0,-122.3846239,SPS-District K-12,K-12 School,SOUTHWEST,Yes,47.576704225,Error - Correct Default Data,1.0,191.845,K-12 School,208981.0,K-12 School,82.0,0.6224154463819063,0.3775973957651558,0.0,0.0,7864728.5
280,7.0,51976.0,0.0,51976.0,6.0,1909.0,-122.32789095,Multifamily MR (5-9),Mid-Rise Multifamily,EAST,No,47.613593905,Compliant,1.0,136.52,Multifamily Housing,50350.0,Multifamily Housing,35.5,0.42118258750138643,0.5788263855529016,0.0,0.0,4053803.625
281,4.0,55653.0,0.0,55653.0,2.0,1928.0,-122.31384335,NonResidential,K-12 School,NORTHEAST,No,47.665585855,Compliant,1.0,89.4,K-12 School,55500.0,K-12 School,91.0,0.004944543212403297,0.9950554567875967,0.0,0.0,1690550.5
282,4.0,106860.0,0.0,106860.0,16.0,1931.0,-122.31458989999999,NonResidential,Hotel,NORTHEAST,No,47.66153763,Compliant,1.0,468.375,Hotel,106860.0,Hotel,47.5,0.3059608544517581,0.6940456808927796,0.0,0.0,12011608.5
283,5.0,50759.0,0.0,50759.0,5.0,1972.0,-122.29475445,NonResidential,Small- and Mid-Sized Office,NORTH,No,47.718938730000005,Compliant,1.0,46.435,"Office, Restaurant",47079.0,Office,62.5,0.826032378575497,0.1739847397871606,0.0,0.0,3096090.5
284,4.0,56772.0,0.0,56772.0,2.0,1952.0,-122.31116685,NonResidential,Worship Facility,NORTHEAST,No,47.66179443,Compliant,1.0,82.68,Worship Facility,56772.0,Worship Facility,47.5,0.4028126701172826,0.5971955250042815,0.0,0.0,2394717.375
285,4.0,103000.0,0.0,103000.0,3.0,1952.0,-122.31155770000001,NonResidential,Worship Facility,NORTHEAST,No,47.662614485,Compliant,1.0,147.23000000000002,Worship Facility,103000.0,Worship Facility,41.0,0.49443968993205206,0.5055707537038252,0.0,0.0,4859418.75
286,4.0,269297.0,0.0,269297.0,3.0,2006.0,-122.31291905,SPS-District K-12,K-12 School,NORTHEAST,Yes,47.677345585,Error - Correct Default Data,1.0,208.64,K-12 School,269297.0,K-12 School,79.5,0.7158864346511273,0.28412891669991186,0.0,0.0,10389965.0
287,4.0,75174.0,0.0,75174.0,3.0,2001.0,-122.2920141,SPS-District K-12,K-12 School,NORTHEAST,Yes,47.671495405,Error - Correct Default Data,1.0,70.08,K-12 School,75174.0,K-12 School,78.5,0.5873997722228831,0.41261210470027376,0.0,0.0,2694300.5
289,7.0,75214.0,0.0,75214.0,3.0,2003.0,-122.36560879999999,SPS-District K-12,K-12 School,MAGNOLIA / QUEEN ANNE,Yes,47.640710205000005,Error - Correct Default Data,1.0,41.265,K-12 School,75214.0,K-12 School,87.5,0.7647569547558857,0.2352592435808691,0.0,0.0,2315052.5
290,1.0,134918.0,0.0,134918.0,3.0,2005.0,-122.39097605,SPS-District K-12,K-12 School,SOUTHWEST,Yes,47.5726949,Error - Correct Default Data,1.0,67.375,K-12 School,134918.0,K-12 School,91.5,0.7666040498910982,0.23341207883854714,0.0,0.0,3797571.25
291,3.0,64414.0,0.0,64414.0,2.0,1991.0,-122.29898905,SPS-District K-12,K-12 School,CENTRAL,Yes,47.590987165,Error - Correct Default Data,1.0,16.415,K-12 School,65012.0,K-12 School,65.0,1.0000211259135232,0.0,0.0,0.0,2354927.75
292,6.0,92437.0,0.0,92437.0,3.0,1927.0,-122.32232834999999,SPS-District K-12,K-12 School,NORTHWEST,Yes,47.677256995,Error - Correct Default Data,1.0,209.585,K-12 School,92437.0,K-12 School,74.5,0.206016881571641,0.7939874874728053,0.0,0.0,4806543.0
293,7.0,128766.0,0.0,128766.0,7.0,1914.0,-122.332384915,NonResidential,Other,DOWNTOWN,No,47.61103601,Compliant,1.0,56.765,"Office, Other, Other - Entertainment/Public Assembly",109754.0,Other - Entertainment/Public Assembly,,0.9559560781432275,0.04406462295293126,0.0,0.0,6304014.0
294,7.0,107572.0,0.0,107572.0,9.0,1913.0,-122.3325662,NonResidential,Residence Hall,DOWNTOWN,No,47.60782778,Compliant,1.0,239.365,"Office, Residence Hall/Dormitory, Retail Store",63934.0,Residence Hall/Dormitory,73.5,0.4804787425999734,0.0,0.5195318314598338,0.0,5508764.0
296,1.0,56617.0,0.0,56617.0,4.0,1917.0,-122.36299625000001,Multifamily LR (1-4),Low-Rise Multifamily,DELRIDGE,No,47.563716835,Compliant,1.0,49.24,Multifamily Housing,56617.0,Multifamily Housing,16.5,0.6037845151463213,0.39622795435189173,0.0,0.0,1949757.6875
297,5.0,56745.0,0.0,56745.0,6.0,2009.0,-122.29181915000001,Multifamily MR (5-9),Mid-Rise Multifamily,NORTH,No,47.72231504,Compliant,1.0,58.07,Multifamily Housing,43673.0,Multifamily Housing,55.5,0.6351362832808918,0.36487673273095506,0.0,0.0,2439303.25
299,2.0,67920.0,0.0,67920.0,4.0,2003.0,-122.28404905000001,Multifamily LR (1-4),Low-Rise Multifamily,GREATER DUWAMISH,No,47.536841335000005,Compliant,1.0,25.9,"Medical Office, Multifamily Housing, Office, Retail Store",24600.0,Multifamily Housing,,0.9527234487761997,0.04729638831138714,0.0,0.0,2829296.375
300,2.0,204961.0,0.0,204961.0,3.0,2007.0,-122.3138568,SPS-District K-12,K-12 School,GREATER DUWAMISH,Yes,47.551969670000005,Error - Correct Default Data,1.0,214.065,K-12 School,204961.0,K-12 School,94.0,0.5769836032914065,0.4230285852699689,0.0,0.0,8081347.5
302,7.0,76086.0,0.0,76086.0,1.0,1973.0,-122.3787347,NonResidential,Other,MAGNOLIA / QUEEN ANNE,No,47.638027665,Compliant,1.0,91.08,Other,77810.0,Other,,0.5113091249407484,0.4887015707230512,0.0,0.0,3085362.5
318,7.0,62900.0,0.0,62900.0,1.0,1900.0,-122.33959105,NonResidential,Mixed Use Property,DOWNTOWN,No,47.604109625,Compliant,1.0,294.14,"Other, Restaurant, Retail Store",37594.5,Restaurant,,0.3903891847916293,0.6096176166558619,0.0,0.0,8380569.0
319,7.0,48250.0,0.0,48250.0,4.0,1914.0,-122.33557446,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.602716085,Compliant,1.0,44.769999999999996,"Office, Retail Store",33000.0,Office,98.0,0.6360687390213502,0.0,0.363944768971772,0.0,1376499.8125
320,2.0,203504.0,0.0,203504.0,4.0,2008.0,-122.32448445,NonResidential,Warehouse,GREATER DUWAMISH,No,47.59471814,Compliant,1.0,26.37,"Non-Refrigerated Warehouse, Other - Services",159372.0,Non-Refrigerated Warehouse,72.0,1.0000204220274764,0.0,0.0,0.0,3782680.25
322,7.0,100734.0,26731.0,74003.0,3.0,1968.0,-122.35077265999999,NonResidential,Large Office,DOWNTOWN,No,47.61750959,Compliant,0.5,69.93,Office,100734.0,Office,27.0,1.0000211844795823,0.0,0.0,0.0,10030928.5
323,7.0,78670.0,18037.0,60633.0,4.0,1981.0,-122.34985444,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.617006905,Compliant,1.0,64.905,"Office, Parking",62108.0,Office,58.0,0.8651280344548005,0.1348895515785142,0.0,0.0,4918676.0
325,7.0,111077.0,0.0,111077.0,4.0,1989.0,-122.33681575,NonResidential,Retail Store,DOWNTOWN,No,47.61171108,Compliant,1.0,69.01,,,,91.0,1.0000415205030466,0.0,0.0,0.0,9898724.0
330,7.0,63409.0,7757.0,55652.0,10.0,1926.0,-122.33651777,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.61367291,Compliant,1.0,161.27499999999998,"Office, Retail Store",45260.0,Office,91.0,0.4013102835898817,0.0,0.598697731329568,0.0,3290738.0
331,7.0,204790.0,30000.0,174790.0,17.0,1930.0,-122.335735935,NonResidential,Large Office,DOWNTOWN,No,47.613831485000006,Compliant,1.0,97.575,"Office, Other - Recreation, Parking, Retail Store",142034.0,Office,91.5,0.8744118612575457,0.125606129138069,0.0,0.0,7642967.0
332,7.0,73399.0,0.0,73399.0,5.0,1916.0,-122.33825484,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.61244316,Compliant,1.0,25.835,"Office, Retail Store",51557.0,Office,62.0,1.0000203711076177,0.0,0.0,0.0,3706229.5
333,7.0,265851.0,32334.0,233517.0,20.0,1969.0,-122.337203305,NonResidential,Large Office,DOWNTOWN,No,47.614051125,Compliant,1.0,536.47,"Office, Parking",226454.0,Office,92.5,0.5451917176309568,0.0,0.4548187621208392,0.0,13788494.5
335,7.0,206000.0,0.0,206000.0,12.0,1968.0,-122.341550455,NonResidential,Large Office,DOWNTOWN,No,47.616572274999996,Compliant,1.0,225.13,"Office, Parking",161000.0,Office,89.5,0.7401290398322307,0.0,0.2598871334154869,0.0,8926778.5
339,7.0,89550.0,0.0,89550.0,7.0,1900.0,-122.333164435,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.602634155000004,Compliant,1.0,51.135000000000005,"Office, Retail Store, Social/Meeting Hall",64712.0,Office,83.0,0.9175828012938935,0.0,0.08243679412625839,0.0,4007632.875
340,7.0,89355.0,0.0,89355.0,6.0,1900.0,-122.33378537499999,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.602038455,Compliant,1.0,34.555,"Office, Retail Store",82355.0,Office,60.5,0.9832056168964247,0.016815849620936615,0.0,0.0,4460434.75
342,7.0,384302.0,0.0,384302.0,22.0,1929.0,-122.33463753000001,NonResidential,Large Office,DOWNTOWN,No,47.604028220000004,Compliant,1.0,69.45,"Convenience Store without Gas Station, Food Service, Office",348969.0,Office,98.0,1.0000204271800142,0.0,0.0,0.0,9962217.0
347,7.0,91091.0,1392.0,89699.0,6.0,1950.0,-122.3357541,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.605397525,Compliant,1.0,52.775000000000006,"Office, Parking",89699.0,Office,,0.7421726797555392,0.0,0.2578449320027239,0.0,2104417.9375
348,7.0,157941.0,62993.0,94948.0,8.0,1968.0,-122.33651727499999,NonResidential,Large Office,DOWNTOWN,No,47.605760090000004,Compliant,1.0,24.055,"Office, Parking",84838.0,Office,85.0,1.000018910830363,0.0,0.0,0.0,3450403.75
352,7.0,186768.0,23775.0,162993.0,14.0,1972.0,-122.33454303,NonResidential,Large Office,DOWNTOWN,No,47.60669591,Compliant,1.0,218.51,"Data Center, Office, Parking",182540.0,Office,95.0,0.7775112110463479,0.0,0.22250499769535992,0.0,9670707.5
356,7.0,201480.0,0.0,201480.0,8.0,1907.0,-122.33267678,NonResidential,Large Office,DOWNTOWN,No,47.604876919999995,Compliant,1.0,178.42,"Non-Refrigerated Warehouse, Office, Retail Store",161762.0,Office,89.5,0.826908625262377,0.0,0.17310937798155696,0.0,9328180.0
359,7.0,199530.0,30660.0,168870.0,8.0,2003.0,-122.329851255,Nonresidential COS,Large Office,DOWNTOWN,No,47.60370191,Compliant,1.0,299.45500000000004,"Office, Other, Parking, Restaurant",160418.0,Office,69.5,0.6591785746051623,0.3408349546668959,0.0,0.0,13193614.5
360,7.0,372242.0,52703.0,319539.0,13.0,2006.0,-122.328505175,NonResidential,Large Office,DOWNTOWN,No,47.602312585,Compliant,1.0,225.195,"Office, Parking",345890.5,Office,98.0,0.8136590346565886,0.18635859581007466,0.0,0.0,14463599.0
361,7.0,114395.0,8296.0,106099.0,7.0,1909.0,-122.32835846500001,NonResidential,Large Office,DOWNTOWN,No,47.601890935,Compliant,1.0,69.67500000000001,Office,96582.0,Office,98.5,0.6344006694383146,0.3656139151812417,0.0,0.0,2922599.375
363,4.0,89200.0,0.0,89200.0,2.0,1978.0,-122.3128052,NonResidential,Retail Store,NORTHEAST,No,47.66037555,Compliant,1.0,81.43,Retail Store,89200.0,Retail Store,83.0,0.8742950635470137,0.1257231303852471,0.0,0.0,6375752.0
366,4.0,99005.0,0.0,99005.0,5.0,1961.0,-122.31626270000001,NonResidential,Small- and Mid-Sized Office,NORTHEAST,No,47.660978225,Compliant,0.5,148.475,Office,79555.0,Office,66.5,0.5406384645004221,0.45937277555408607,0.0,0.0,5271326.75
367,4.0,135051.0,44248.0,90803.0,6.0,2002.0,-122.31691674999999,NonResidential,Large Office,NORTHEAST,No,47.660545295,Compliant,1.0,29.465,"Office, Parking",95943.0,Office,90.0,0.9999960955631044,2.3663253912748615e-05,0.0,0.0,4225961.5
368,4.0,220649.0,82720.0,137929.0,5.0,2002.0,-122.31740855000001,NonResidential,Large Office,NORTHEAST,No,47.660260234999996,Compliant,1.0,46.519999999999996,"Office, Parking",145754.0,Office,93.0,1.0000195943225918,0.0,0.0,0.0,6672851.25
369,7.0,93660.0,0.0,93660.0,5.0,1964.0,-122.33233693,NonResidential,Self-Storage Facility,DOWNTOWN,No,47.61577888,Compliant,1.0,5.96,Self-Storage Facility,93660.0,Self-Storage Facility,,1.0000199611612832,0.0,0.0,0.0,854784.9375
371,7.0,381381.0,195621.0,185760.0,11.0,2000.0,-122.330938335,NonResidential,Mixed Use Property,DOWNTOWN,No,47.617794755,Compliant,1.0,73.045,"Fitness Center/Health Club/Gym, Office, Parking",173506.0,Parking,89.5,0.9892611478760354,0.010759299485656841,0.0,0.0,9781213.0
374,7.0,106772.0,38700.0,68072.0,4.0,1980.0,-122.35454749499999,NonResidential,Mixed Use Property,DOWNTOWN,No,47.617849344999996,Compliant,1.0,83.63,"Laboratory, Office, Parking",42389.0,Laboratory,,0.9129527002900321,0.08706480694106201,0.0,0.0,7611140.75
376,7.0,287471.0,83591.0,203880.0,6.0,2002.0,-122.34370092500001,NonResidential,Large Office,DOWNTOWN,No,47.616017264999996,Compliant,1.0,116.59,"Office, Other, Other - Restaurant/Bar, Parking",191814.0,Office,77.0,0.9701304281372507,0.029887585018154254,0.0,0.0,13962018.0
377,7.0,192630.0,48512.0,144118.0,3.0,1947.0,-122.34436849,NonResidential,Large Office,DOWNTOWN,No,47.61756264500001,Compliant,1.0,41.43,"Office, Parking",143761.5,Office,94.0,0.981647232261468,0.01837314869445352,0.0,0.0,5299064.5
381,6.0,60880.0,0.0,60880.0,1.0,1956.0,-122.364058905,NonResidential,Supermarket / Grocery Store,NORTHWEST,No,47.701874135,Compliant,1.0,356.325,Supermarket/Grocery Store,61666.0,Supermarket/Grocery Store,57.0,0.5917719020767134,0.4082403740398737,0.0,0.0,13807298.0
382,7.0,50176.0,0.0,50176.0,5.0,1900.0,-122.33202181,NonResidential,Small- and Mid-Sized Office,DOWNTOWN,No,47.60227483,Compliant,1.0,23.03,"Office, Other, Restaurant",39699.0,Office,77.0,0.9838252463755182,0.01619574537799088,0.0,0.0,2983314.375
384,2.0,128800.0,0.0,128800.0,1.0,1977.0,-122.330193735,NonResidential,Warehouse,GREATER DUWAMISH,No,47.540493095,Compliant,1.0,80.67500000000001,"Non-Refrigerated Warehouse, Other",119200.0,Non-Refrigerated Warehouse,97.0,0.20046503137745328,0.7995391820944299,0.0,0.0,1839338.25
385,7.0,321945.0,0.0,321945.0,8.0,1927.0,-122.334664265,NonResidential,Large Office,DOWNTOWN,No,47.608817875,Compliant,1.0,310.615,"Office, Performing Arts, Retail Store",166919.0,Office,77.5,0.7642037137041876,0.0,0.23581229808200202,0.0,13201213.0
